AromaSense Herbal Analysis Data
Sample Name,lengkuas
Herbal Type,lengkuas
Export Date,2025-11-28T17:12:34.789826
Analysis Mode,Auto FSM
Total Data Points,7239
Final Duration,1809.50 s

Time (s),NO2 Sensor,Ethanol Sensor,VOC Sensor,CO Sensor,MiCS CO,MiCS Ethanol,MiCS VOC
987.000,0.89,0.75,0.16,0.05,1.41,0.77,0.37
987.250,0.89,0.75,0.16,0.05,1.41,0.77,0.37
987.500,0.89,0.75,0.16,0.05,1.41,0.77,0.37
987.750,0.88,0.75,0.16,0.05,1.41,0.77,0.37
988.000,0.89,0.75,0.16,0.05,1.41,0.77,0.37
988.250,0.89,0.75,0.16,0.05,1.41,0.77,0.37
988.500,0.88,0.75,0.16,0.05,1.41,0.77,0.37
988.750,0.89,0.75,0.16,0.05,1.41,0.77,0.37
989.000,0.89,0.75,0.16,0.05,1.41,0.77,0.37
989.250,0.89,0.75,0.16,0.05,1.41,0.77,0.37
989.500,0.89,0.75,0.16,0.05,1.41,0.77,0.37
989.750,0.89,0.75,0.16,0.05,1.41,0.77,0.37
990.000,0.89,0.75,0.16,0.05,1.41,0.77,0.37
990.250,0.89,0.75,0.16,0.05,1.41,0.77,0.37
990.500,0.88,0.75,0.16,0.05,1.41,0.77,0.37
990.750,0.89,0.75,0.16,0.05,1.41,0.77,0.37
991.000,0.89,0.75,0.16,0.05,1.41,0.77,0.37
991.250,0.89,0.75,0.16,0.05,1.41,0.77,0.37
991.500,0.89,0.75,0.16,0.05,1.41,0.77,0.37
991.750,0.89,0.75,0.16,0.05,1.41,0.77,0.37
992.000,0.89,0.75,0.16,0.05,1.41,0.77,0.37
992.250,0.89,0.75,0.16,0.05,1.41,0.77,0.37
992.500,0.89,0.74,0.16,0.05,1.41,0.77,0.37
992.750,0.88,0.75,0.16,0.05,1.41,0.77,0.37
993.000,0.89,0.75,0.16,0.05,1.41,0.77,0.37
993.250,0.89,0.75,0.16,0.05,1.41,0.77,0.37
993.500,0.89,0.75,0.16,0.05,1.41,0.77,0.37
993.750,0.88,0.75,0.16,0.05,1.23,0.64,0.32
994.000,0.88,0.75,0.16,0.05,1.41,0.77,0.37
994.250,0.88,0.75,0.16,0.05,1.41,0.77,0.37
994.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
994.750,0.89,0.75,0.16,0.05,1.41,0.77,0.37
995.000,0.88,0.75,0.16,0.05,1.29,0.69,0.34
995.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
995.500,0.88,0.75,0.16,0.05,1.41,0.77,0.37
995.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
996.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
996.250,0.89,0.75,0.16,0.05,1.41,0.77,0.37
996.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
996.750,0.89,0.75,0.16,0.05,1.41,0.77,0.37
997.000,0.89,0.75,0.16,0.05,1.41,0.77,0.37
997.250,0.89,0.74,0.16,0.05,1.41,0.77,0.37
997.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
997.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
998.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
998.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
998.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
998.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
999.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
999.250,0.89,0.74,0.16,0.05,1.41,0.77,0.37
999.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
999.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1000.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1000.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1000.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1000.750,0.88,0.75,0.16,0.05,1.41,0.77,0.37
1001.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1001.250,0.88,0.74,0.16,0.05,1.35,0.73,0.35
1001.500,0.88,0.74,0.16,0.05,1.35,0.73,0.35
1001.750,0.89,0.74,0.16,0.05,1.41,0.77,0.37
1002.000,0.88,0.75,0.16,0.05,1.41,0.77,0.37
1002.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1002.500,0.89,0.74,0.16,0.05,1.41,0.77,0.37
1002.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1003.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1003.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1003.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1003.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1004.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1004.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1004.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1004.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1005.000,0.88,0.74,0.16,0.05,1.23,0.64,0.32
1005.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1005.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1005.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1006.000,0.88,0.74,0.16,0.05,1.59,0.91,0.43
1006.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1006.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1006.750,0.89,0.74,0.16,0.05,1.41,0.77,0.37
1007.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1007.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1007.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1007.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1008.000,0.88,0.74,0.16,0.05,1.35,0.73,0.35
1008.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1008.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1008.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1009.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1009.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1009.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1009.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1010.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1010.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1010.500,0.88,0.74,0.16,0.05,1.59,0.91,0.43
1010.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1011.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1011.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1011.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1011.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1012.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1012.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1012.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1012.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1013.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1013.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1013.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1013.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1014.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1014.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1014.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1014.750,0.88,0.74,0.16,0.05,1.47,0.81,0.39
1015.000,0.88,0.74,0.16,0.05,1.17,0.60,0.30
1015.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1015.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1015.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1016.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1016.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1016.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1016.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1017.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1017.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1017.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1017.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1018.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1018.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1018.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1018.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1019.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1019.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1019.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1019.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1020.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1020.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1020.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1020.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1021.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1021.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1021.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1021.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1022.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1022.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1022.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1022.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1023.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1023.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1023.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1023.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1024.000,0.88,0.74,0.16,0.05,1.47,0.81,0.39
1024.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1024.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1024.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1025.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1025.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1025.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1025.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1026.000,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1026.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1026.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1026.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1027.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1027.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1027.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1027.750,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1028.000,0.88,0.74,0.15,0.05,1.29,0.69,0.34
1028.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1028.500,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1028.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1029.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1029.250,0.88,0.74,0.16,0.05,1.41,0.77,0.37
1029.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1029.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1030.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1030.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1030.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1030.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1031.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1031.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1031.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1031.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1032.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1032.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1032.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1032.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1033.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1033.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1033.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1033.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1034.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1034.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1034.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1034.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1035.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1035.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1035.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1035.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1036.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1036.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1036.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1036.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1037.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1037.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1037.500,0.88,0.74,0.15,0.05,1.23,0.64,0.32
1037.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1038.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1038.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1038.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1038.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1039.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1039.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1039.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1039.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1040.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1040.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1040.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1040.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1041.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1041.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1041.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1041.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1042.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1042.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1042.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1042.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1043.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1043.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1043.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1043.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1044.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1044.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1044.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1044.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1045.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1045.250,0.88,0.74,0.15,0.05,1.35,0.73,0.35
1045.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1045.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1046.000,0.88,0.74,0.15,0.05,1.47,0.81,0.39
1046.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1046.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1046.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1047.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1047.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1047.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1047.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1048.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1048.250,0.88,0.74,0.15,0.05,1.47,0.81,0.39
1048.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1048.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1049.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1049.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1049.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1049.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1050.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1050.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1050.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1050.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1051.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1051.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1051.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1051.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1052.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1052.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1052.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1052.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1053.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1053.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1053.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1053.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1054.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1054.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1054.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1054.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1055.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1055.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1055.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1055.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1056.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1056.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1056.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1056.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1057.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1057.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1057.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1057.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1058.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1058.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1058.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1058.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1059.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1059.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1059.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1059.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1060.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1060.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1060.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1060.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1061.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1061.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1061.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1061.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1062.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1062.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1062.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1062.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1063.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1063.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1063.500,0.88,0.74,0.15,0.05,1.35,0.73,0.35
1063.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1064.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1064.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1064.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1064.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1065.000,0.88,0.74,0.15,0.05,1.35,0.73,0.35
1065.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1065.500,0.88,0.74,0.15,0.05,1.47,0.81,0.39
1065.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1066.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1066.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1066.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1066.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1067.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1067.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1067.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1067.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1068.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1068.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1068.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1068.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1069.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1069.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1069.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1069.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1070.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1070.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1070.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1070.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1071.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1071.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1071.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1071.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1072.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1072.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1072.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1072.750,0.88,0.74,0.15,0.05,1.47,0.81,0.39
1073.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1073.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1073.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1073.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1074.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1074.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1074.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1074.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1075.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1075.250,0.88,0.74,0.15,0.05,1.47,0.81,0.39
1075.500,0.88,0.74,0.15,0.05,1.35,0.73,0.35
1075.750,0.88,0.74,0.15,0.05,1.35,0.73,0.35
1076.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1076.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1076.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1076.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1077.000,0.88,0.74,0.15,0.05,1.35,0.73,0.35
1077.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1077.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1077.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1078.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1078.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1078.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1078.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1079.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1079.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1079.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1079.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1080.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1080.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1080.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1080.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1081.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1081.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1081.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1081.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1082.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1082.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1082.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1082.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1083.000,0.88,0.74,0.15,0.05,1.47,0.81,0.39
1083.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1083.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1083.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1084.000,0.88,0.74,0.15,0.05,1.23,0.64,0.32
1084.250,0.88,0.74,0.15,0.05,1.35,0.73,0.35
1084.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1084.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1085.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1085.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1085.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1085.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1086.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1086.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1086.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1086.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1087.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1087.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1087.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1087.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1088.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1088.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1088.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1088.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1089.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1089.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1089.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1089.750,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1090.000,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1090.250,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1090.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1090.750,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1091.000,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1091.250,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1091.500,0.88,0.74,0.15,0.05,1.41,0.77,0.37
1091.750,0.88,0.74,0.15,0.05,1.41,0.77,0.37
