AromaSense Herbal Analysis Data
Sample Name,kencur
Herbal Type,kencur
Export Date,2025-11-28T16:39:24.145054
Analysis Mode,Auto FSM
Total Data Points,7298
Final Duration,1824.25 s

Time (s),NO2 Sensor,Ethanol Sensor,VOC Sensor,CO Sensor,MiCS CO,MiCS Ethanol,MiCS VOC
328.500,0.87,0.76,0.16,0.05,1.05,0.53,0.27
328.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
329.000,0.87,0.76,0.16,0.05,1.05,0.53,0.27
329.250,0.87,0.77,0.16,0.05,1.05,0.53,0.27
329.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
329.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
330.000,0.87,0.76,0.16,0.05,1.05,0.53,0.27
330.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
330.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
330.750,0.87,0.76,0.16,0.05,1.05,0.53,0.27
331.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
331.250,0.87,0.76,0.16,0.05,1.05,0.53,0.27
331.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
331.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
332.000,0.87,0.76,0.16,0.05,1.05,0.53,0.27
332.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
332.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
332.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
333.000,0.87,0.76,0.16,0.04,1.00,0.49,0.25
333.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
333.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
333.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
334.000,0.87,0.76,0.16,0.04,0.88,0.42,0.22
334.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
334.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
334.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
335.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
335.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
335.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
335.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
336.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
336.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
336.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
336.750,0.87,0.76,0.16,0.05,1.05,0.53,0.27
337.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
337.250,0.87,0.76,0.16,0.04,1.00,0.49,0.25
337.500,0.87,0.76,0.16,0.05,1.05,0.53,0.27
337.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
338.000,0.87,0.76,0.16,0.05,1.05,0.53,0.27
338.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
338.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
338.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
339.000,0.87,0.76,0.16,0.04,1.11,0.56,0.28
339.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
339.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
339.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
340.000,0.87,0.76,0.16,0.04,1.11,0.56,0.28
340.250,0.87,0.76,0.16,0.04,1.00,0.49,0.25
340.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
340.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
341.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
341.250,0.88,0.76,0.16,0.05,1.05,0.53,0.27
341.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
341.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
342.000,0.87,0.76,0.16,0.04,1.17,0.60,0.30
342.250,0.87,0.76,0.16,0.04,1.11,0.56,0.28
342.500,0.87,0.76,0.16,0.05,1.05,0.53,0.27
342.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
343.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
343.250,0.87,0.76,0.16,0.05,1.05,0.53,0.27
343.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
343.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
344.000,0.87,0.76,0.16,0.04,1.11,0.56,0.28
344.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
344.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
344.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
345.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
345.250,0.88,0.76,0.16,0.04,1.05,0.53,0.27
345.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
345.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
346.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
346.250,0.87,0.76,0.16,0.04,1.11,0.56,0.28
346.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
346.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
347.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
347.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
347.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
347.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
348.000,0.87,0.76,0.16,0.04,1.11,0.56,0.28
348.250,0.87,0.76,0.16,0.04,1.11,0.56,0.28
348.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
348.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
349.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
349.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
349.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
349.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
350.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
350.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
350.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
350.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
351.000,0.87,0.76,0.16,0.04,1.29,0.69,0.34
351.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
351.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
351.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
352.000,0.87,0.76,0.16,0.04,1.11,0.56,0.28
352.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
352.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
352.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
353.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
353.250,0.87,0.76,0.16,0.04,1.11,0.56,0.28
353.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
353.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
354.000,0.87,0.76,0.16,0.04,1.11,0.56,0.28
354.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
354.500,0.87,0.76,0.16,0.05,1.05,0.53,0.27
354.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
355.000,0.88,0.76,0.16,0.05,1.11,0.56,0.28
355.250,0.88,0.76,0.16,0.05,1.11,0.56,0.28
355.500,0.88,0.76,0.16,0.05,1.11,0.56,0.28
355.750,0.88,0.76,0.16,0.05,1.11,0.56,0.28
356.000,0.88,0.76,0.16,0.05,1.11,0.56,0.28
356.250,0.88,0.76,0.17,0.05,1.11,0.56,0.28
356.500,0.88,0.76,0.17,0.05,1.05,0.53,0.27
356.750,0.88,0.76,0.16,0.05,1.05,0.53,0.27
357.000,0.88,0.76,0.16,0.05,1.11,0.56,0.28
357.250,0.88,0.76,0.16,0.05,1.11,0.56,0.28
357.500,0.88,0.76,0.17,0.05,1.11,0.56,0.28
357.750,0.88,0.76,0.16,0.05,1.11,0.56,0.28
358.000,0.88,0.76,0.16,0.05,1.11,0.56,0.28
358.250,0.88,0.76,0.16,0.05,1.05,0.53,0.27
358.500,0.88,0.76,0.16,0.05,1.11,0.56,0.28
358.750,0.88,0.76,0.16,0.05,1.11,0.56,0.28
359.000,0.87,0.76,0.16,0.04,1.11,0.56,0.28
359.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
359.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
359.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
360.000,0.87,0.76,0.16,0.04,1.11,0.56,0.28
360.250,0.87,0.76,0.16,0.04,1.11,0.56,0.28
360.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
360.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
361.000,0.87,0.76,0.16,0.04,1.11,0.56,0.28
361.250,0.87,0.76,0.16,0.04,1.11,0.56,0.28
361.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
361.750,0.87,0.76,0.16,0.04,1.05,0.53,0.27
362.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
362.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
362.500,0.87,0.76,0.16,0.05,1.05,0.53,0.27
362.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
363.000,0.87,0.76,0.16,0.04,1.05,0.53,0.27
363.250,0.87,0.76,0.16,0.05,1.05,0.53,0.27
363.500,0.87,0.76,0.16,0.05,1.05,0.53,0.27
363.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
364.000,0.87,0.76,0.16,0.04,1.11,0.56,0.28
364.250,0.87,0.76,0.16,0.04,1.11,0.56,0.28
364.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
364.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
365.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
365.250,0.87,0.76,0.16,0.05,1.11,0.56,0.28
365.500,0.87,0.76,0.16,0.05,1.11,0.56,0.28
365.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
366.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
366.250,0.87,0.76,0.16,0.05,1.05,0.53,0.27
366.500,0.87,0.76,0.16,0.05,1.11,0.56,0.28
366.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
367.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
367.250,0.87,0.76,0.16,0.05,1.17,0.60,0.30
367.500,0.87,0.76,0.16,0.05,1.11,0.56,0.28
367.750,0.87,0.76,0.16,0.05,1.00,0.49,0.25
368.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
368.250,0.87,0.76,0.16,0.05,1.11,0.56,0.28
368.500,0.87,0.76,0.16,0.05,1.11,0.56,0.28
368.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
369.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
369.250,0.87,0.76,0.16,0.05,1.11,0.56,0.28
369.500,0.87,0.76,0.16,0.05,1.11,0.56,0.28
369.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
370.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
370.250,0.87,0.76,0.16,0.05,1.11,0.56,0.28
370.500,0.87,0.76,0.16,0.05,1.11,0.56,0.28
370.750,0.87,0.76,0.16,0.04,1.11,0.56,0.28
371.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
371.250,0.87,0.76,0.16,0.05,1.11,0.56,0.28
371.500,0.87,0.76,0.16,0.04,1.05,0.53,0.27
371.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
372.000,0.87,0.76,0.16,0.05,1.05,0.53,0.27
372.250,0.87,0.76,0.16,0.05,1.11,0.56,0.28
372.500,0.87,0.76,0.16,0.05,1.11,0.56,0.28
372.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
373.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
373.250,0.87,0.76,0.16,0.05,1.11,0.56,0.28
373.500,0.87,0.76,0.16,0.05,1.11,0.56,0.28
373.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
374.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
374.250,0.87,0.76,0.16,0.04,1.05,0.53,0.27
374.500,0.87,0.76,0.16,0.05,1.11,0.56,0.28
374.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
375.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
375.250,0.87,0.76,0.16,0.05,1.11,0.56,0.28
375.500,0.87,0.76,0.16,0.04,1.11,0.56,0.28
375.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
376.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
376.250,0.87,0.76,0.16,0.05,1.11,0.56,0.28
376.500,0.87,0.76,0.16,0.05,1.11,0.56,0.28
376.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
377.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
377.250,0.87,0.76,0.16,0.05,1.11,0.56,0.28
377.500,0.87,0.76,0.16,0.05,1.23,0.64,0.32
377.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
378.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
378.250,0.87,0.76,0.16,0.05,1.11,0.56,0.28
378.500,0.87,0.76,0.16,0.05,1.11,0.56,0.28
378.750,0.87,0.76,0.16,0.05,1.11,0.56,0.28
379.000,0.87,0.76,0.16,0.05,1.11,0.56,0.28
379.250,0.88,0.76,0.17,0.05,1.11,0.56,0.28
379.500,0.88,0.76,0.17,0.05,1.11,0.56,0.28
379.750,0.88,0.76,0.17,0.05,1.11,0.56,0.28
380.000,0.88,0.76,0.17,0.05,1.11,0.56,0.28
380.250,0.88,0.76,0.17,0.05,1.00,0.49,0.25
380.500,0.88,0.76,0.17,0.05,1.11,0.56,0.28
380.750,0.88,0.76,0.17,0.05,1.11,0.56,0.28
381.000,0.88,0.76,0.17,0.05,1.23,0.64,0.32
381.250,0.88,0.76,0.17,0.05,1.17,0.60,0.30
381.500,0.88,0.76,0.17,0.05,1.17,0.60,0.30
381.750,0.88,0.76,0.17,0.05,1.17,0.60,0.30
382.000,0.88,0.76,0.17,0.05,1.17,0.60,0.30
382.250,0.88,0.76,0.18,0.05,1.17,0.60,0.30
382.500,0.88,0.76,0.18,0.05,1.17,0.60,0.30
382.750,0.89,0.76,0.18,0.05,1.17,0.60,0.30
383.000,0.89,0.76,0.18,0.05,1.17,0.60,0.30
383.250,0.89,0.76,0.18,0.05,1.23,0.64,0.32
383.500,0.89,0.76,0.18,0.05,1.23,0.64,0.32
383.750,0.89,0.76,0.18,0.05,1.23,0.64,0.32
384.000,0.89,0.76,0.18,0.05,1.23,0.64,0.32
384.250,0.89,0.76,0.19,0.05,1.23,0.64,0.32
384.500,0.89,0.76,0.19,0.06,1.23,0.64,0.32
384.750,0.90,0.76,0.19,0.06,1.23,0.64,0.32
385.000,0.90,0.76,0.19,0.06,1.23,0.64,0.32
385.250,0.90,0.76,0.19,0.06,1.23,0.64,0.32
385.500,0.90,0.76,0.19,0.06,1.29,0.69,0.34
385.750,0.90,0.76,0.20,0.06,1.29,0.69,0.34
386.000,0.90,0.76,0.20,0.06,1.29,0.69,0.34
386.250,0.90,0.76,0.20,0.06,1.29,0.69,0.34
386.500,0.90,0.76,0.20,0.06,1.29,0.69,0.34
386.750,0.90,0.76,0.20,0.06,1.29,0.69,0.34
387.000,0.90,0.76,0.20,0.06,1.29,0.69,0.34
387.250,0.90,0.76,0.20,0.06,1.29,0.69,0.34
387.500,0.90,0.76,0.20,0.06,1.35,0.73,0.35
387.750,0.90,0.76,0.20,0.06,1.29,0.69,0.34
388.000,0.90,0.76,0.21,0.06,1.35,0.73,0.35
388.250,0.90,0.76,0.21,0.06,1.35,0.73,0.35
388.500,0.90,0.76,0.21,0.06,1.35,0.73,0.35
388.750,0.90,0.76,0.21,0.06,1.35,0.73,0.35
389.000,0.90,0.76,0.21,0.06,1.35,0.73,0.35
389.250,0.90,0.76,0.21,0.06,1.35,0.73,0.35
389.500,0.90,0.76,0.21,0.06,1.35,0.73,0.35
389.750,0.90,0.76,0.21,0.06,1.35,0.73,0.35
390.000,0.91,0.76,0.22,0.06,1.35,0.73,0.35
390.250,0.91,0.76,0.22,0.06,1.41,0.77,0.37
390.500,0.91,0.76,0.22,0.06,1.41,0.77,0.37
390.750,0.91,0.76,0.22,0.06,1.41,0.77,0.37
391.000,0.91,0.76,0.22,0.06,1.41,0.77,0.37
391.250,0.91,0.76,0.22,0.06,1.41,0.77,0.37
391.500,0.91,0.76,0.22,0.06,1.41,0.77,0.37
391.750,0.91,0.76,0.23,0.06,1.41,0.77,0.37
392.000,0.91,0.76,0.23,0.06,1.47,0.81,0.39
392.250,0.91,0.76,0.23,0.06,1.47,0.81,0.39
392.500,0.91,0.76,0.23,0.06,1.47,0.81,0.39
392.750,0.91,0.76,0.23,0.06,1.41,0.77,0.37
393.000,0.91,0.76,0.23,0.06,1.47,0.81,0.39
393.250,0.91,0.76,0.23,0.06,1.47,0.81,0.39
393.500,0.91,0.76,0.23,0.06,1.47,0.81,0.39
393.750,0.91,0.76,0.23,0.06,1.47,0.81,0.39
394.000,0.91,0.76,0.24,0.06,1.47,0.81,0.39
394.250,0.91,0.76,0.24,0.06,1.47,0.81,0.39
394.500,0.91,0.76,0.24,0.06,1.47,0.81,0.39
394.750,0.91,0.76,0.24,0.06,1.47,0.81,0.39
395.000,0.91,0.76,0.24,0.06,1.47,0.81,0.39
395.250,0.91,0.76,0.24,0.06,1.47,0.81,0.39
395.500,0.91,0.76,0.24,0.06,1.47,0.81,0.39
395.750,0.91,0.76,0.24,0.06,1.47,0.81,0.39
396.000,0.91,0.76,0.24,0.06,1.47,0.81,0.39
396.250,0.91,0.76,0.24,0.06,1.59,0.91,0.43
396.500,0.91,0.76,0.25,0.06,1.47,0.81,0.39
396.750,0.91,0.76,0.25,0.06,1.53,0.86,0.41
397.000,0.92,0.76,0.25,0.06,1.47,0.81,0.39
397.250,0.92,0.76,0.25,0.06,1.53,0.86,0.41
397.500,0.92,0.76,0.25,0.06,1.53,0.86,0.41
397.750,0.92,0.76,0.25,0.06,1.53,0.86,0.41
398.000,0.92,0.76,0.25,0.06,1.53,0.86,0.41
398.250,0.92,0.76,0.25,0.06,1.53,0.86,0.41
398.500,0.92,0.76,0.26,0.06,1.53,0.86,0.41
398.750,0.92,0.76,0.26,0.06,1.53,0.86,0.41
399.000,0.92,0.76,0.26,0.06,1.53,0.86,0.41
399.250,0.92,0.76,0.26,0.06,1.53,0.86,0.41
399.500,0.92,0.76,0.26,0.06,1.53,0.86,0.41
399.750,0.92,0.76,0.26,0.06,1.53,0.86,0.41
400.000,0.92,0.76,0.26,0.06,1.53,0.86,0.41
400.250,0.92,0.76,0.26,0.06,1.53,0.86,0.41
400.500,0.92,0.76,0.26,0.06,1.53,0.86,0.41
400.750,0.92,0.76,0.26,0.06,1.53,0.86,0.41
401.000,0.92,0.76,0.27,0.06,1.53,0.86,0.41
401.250,0.92,0.76,0.27,0.06,1.53,0.86,0.41
401.500,0.92,0.76,0.27,0.06,1.59,0.91,0.43
401.750,0.92,0.76,0.27,0.06,1.53,0.86,0.41
402.000,0.92,0.76,0.27,0.06,1.59,0.91,0.43
402.250,0.92,0.76,0.27,0.06,1.59,0.91,0.43
402.500,0.92,0.76,0.27,0.06,1.53,0.86,0.41
402.750,0.92,0.76,0.27,0.06,1.59,0.91,0.43
403.000,0.92,0.76,0.27,0.06,1.59,0.91,0.43
403.250,0.92,0.76,0.27,0.06,1.59,0.91,0.43
403.500,0.92,0.76,0.27,0.06,1.59,0.91,0.43
403.750,0.92,0.76,0.27,0.06,1.59,0.91,0.43
404.000,0.92,0.76,0.27,0.06,1.59,0.91,0.43
404.250,0.92,0.76,0.27,0.06,1.59,0.91,0.43
404.500,0.92,0.76,0.28,0.06,1.59,0.91,0.43
404.750,0.92,0.76,0.28,0.06,1.59,0.91,0.43
405.000,0.92,0.76,0.28,0.06,1.59,0.91,0.43
405.250,0.92,0.76,0.28,0.06,1.59,0.91,0.43
405.500,0.92,0.76,0.28,0.06,1.59,0.91,0.43
405.750,0.92,0.76,0.28,0.06,1.59,0.91,0.43
406.000,0.92,0.76,0.28,0.06,1.59,0.91,0.43
406.250,0.93,0.76,0.28,0.06,1.59,0.91,0.43
406.500,0.93,0.77,0.28,0.06,1.59,0.91,0.43
406.750,0.93,0.76,0.28,0.06,1.59,0.91,0.43
407.000,0.93,0.76,0.28,0.06,1.59,0.91,0.43
407.250,0.92,0.76,0.28,0.06,1.59,0.91,0.43
407.500,0.93,0.76,0.28,0.06,1.59,0.91,0.43
407.750,0.93,0.77,0.28,0.06,1.59,0.91,0.43
408.000,0.93,0.76,0.29,0.06,1.66,0.95,0.45
408.250,0.93,0.76,0.29,0.06,1.59,0.91,0.43
408.500,0.93,0.76,0.29,0.06,1.59,0.91,0.43
408.750,0.93,0.77,0.29,0.06,1.59,0.91,0.43
409.000,0.93,0.76,0.29,0.06,1.59,0.91,0.43
409.250,0.93,0.76,0.29,0.06,1.66,0.95,0.45
409.500,0.93,0.76,0.29,0.06,1.66,0.95,0.45
409.750,0.93,0.76,0.29,0.06,1.59,0.91,0.43
410.000,0.93,0.76,0.29,0.06,1.66,0.95,0.45
410.250,0.93,0.77,0.29,0.06,1.66,0.95,0.45
410.500,0.93,0.77,0.29,0.06,1.59,0.91,0.43
410.750,0.93,0.76,0.29,0.06,1.66,0.95,0.45
411.000,0.93,0.76,0.29,0.06,1.66,0.95,0.45
411.250,0.93,0.76,0.29,0.06,1.66,0.95,0.45
411.500,0.93,0.76,0.29,0.06,1.66,0.95,0.45
411.750,0.93,0.77,0.29,0.06,1.66,0.95,0.45
412.000,0.93,0.76,0.30,0.06,1.66,0.95,0.45
412.250,0.93,0.77,0.30,0.06,1.66,0.95,0.45
412.500,0.93,0.77,0.30,0.06,1.66,0.95,0.45
412.750,0.93,0.76,0.30,0.06,1.66,0.95,0.45
413.000,0.93,0.77,0.30,0.06,1.66,0.95,0.45
413.250,0.93,0.77,0.30,0.06,1.66,0.95,0.45
413.500,0.93,0.76,0.30,0.06,1.59,0.91,0.43
413.750,0.93,0.77,0.30,0.06,1.66,0.95,0.45
414.000,0.93,0.77,0.30,0.06,1.66,0.95,0.45
414.250,0.93,0.77,0.30,0.06,1.66,0.95,0.45
414.500,0.93,0.77,0.30,0.06,1.66,0.95,0.45
414.750,0.93,0.77,0.30,0.06,1.66,0.95,0.45
415.000,0.93,0.77,0.30,0.06,1.59,0.91,0.43
415.250,0.93,0.77,0.30,0.06,1.66,0.95,0.45
415.500,0.93,0.77,0.30,0.06,1.66,0.95,0.45
415.750,0.93,0.76,0.30,0.06,1.66,0.95,0.45
416.000,0.93,0.76,0.30,0.06,1.66,0.95,0.45
416.250,0.93,0.77,0.31,0.06,1.66,0.95,0.45
416.500,0.93,0.77,0.31,0.06,1.66,0.95,0.45
416.750,0.93,0.77,0.31,0.06,1.66,0.95,0.45
417.000,0.93,0.77,0.31,0.06,1.66,0.95,0.45
417.250,0.93,0.77,0.31,0.06,1.66,0.95,0.45
417.500,0.93,0.77,0.31,0.06,1.66,0.95,0.45
417.750,0.93,0.77,0.31,0.06,1.66,0.95,0.45
418.000,0.93,0.77,0.31,0.06,1.66,0.95,0.45
418.250,0.93,0.77,0.31,0.06,1.66,0.95,0.45
418.500,0.93,0.77,0.31,0.06,1.66,0.95,0.45
418.750,0.93,0.77,0.31,0.06,1.66,0.95,0.45
419.000,0.93,0.77,0.31,0.06,1.66,0.95,0.45
419.250,0.93,0.77,0.31,0.06,1.66,0.95,0.45
419.500,0.93,0.77,0.31,0.06,1.66,0.95,0.45
419.750,0.93,0.77,0.31,0.06,1.66,0.95,0.45
420.000,0.93,0.77,0.31,0.06,1.66,0.95,0.45
420.250,0.93,0.77,0.31,0.06,1.66,0.95,0.45
420.500,0.93,0.77,0.31,0.06,1.72,1.00,0.46
420.750,0.93,0.77,0.31,0.06,1.66,0.95,0.45
421.000,0.93,0.77,0.31,0.06,1.66,0.95,0.45
421.250,0.93,0.77,0.31,0.06,1.66,0.95,0.45
421.500,0.93,0.77,0.31,0.06,1.66,0.95,0.45
421.750,0.93,0.77,0.32,0.06,1.66,0.95,0.45
422.000,0.93,0.77,0.32,0.06,1.66,0.95,0.45
422.250,0.93,0.77,0.32,0.06,1.66,0.95,0.45
422.500,0.93,0.77,0.32,0.06,1.66,0.95,0.45
422.750,0.93,0.77,0.32,0.06,1.66,0.95,0.45
423.000,0.93,0.77,0.32,0.06,1.66,0.95,0.45
423.250,0.93,0.77,0.32,0.06,1.53,0.86,0.41
423.500,0.93,0.77,0.32,0.06,1.72,1.00,0.46
423.750,0.93,0.77,0.32,0.06,1.66,0.95,0.45
424.000,0.93,0.77,0.32,0.06,1.66,0.95,0.45
424.250,0.93,0.77,0.32,0.06,1.66,0.95,0.45
424.500,0.93,0.77,0.32,0.06,1.66,0.95,0.45
424.750,0.93,0.77,0.32,0.06,1.72,1.00,0.46
425.000,0.93,0.77,0.32,0.06,1.66,0.95,0.45
425.250,0.93,0.77,0.32,0.06,1.66,0.95,0.45
425.500,0.93,0.77,0.32,0.06,1.66,0.95,0.45
425.750,0.93,0.77,0.32,0.06,1.66,0.95,0.45
426.000,0.93,0.77,0.32,0.06,1.66,0.95,0.45
426.250,0.93,0.77,0.32,0.06,1.72,1.00,0.46
426.500,0.93,0.77,0.32,0.06,1.72,1.00,0.46
426.750,0.93,0.77,0.32,0.06,1.59,0.91,0.43
427.000,0.94,0.77,0.32,0.06,1.72,1.00,0.46
427.250,0.94,0.77,0.32,0.06,1.72,1.00,0.46
427.500,0.93,0.77,0.32,0.06,1.72,1.00,0.46
427.750,0.94,0.77,0.32,0.06,1.72,1.00,0.46
428.000,0.93,0.77,0.32,0.06,1.72,1.00,0.46
428.250,0.93,0.77,0.33,0.06,1.66,0.95,0.45
428.500,0.94,0.77,0.33,0.06,1.66,0.95,0.45
428.750,0.93,0.77,0.33,0.06,1.72,1.00,0.46
429.000,0.93,0.77,0.33,0.06,1.72,1.00,0.46
429.250,0.93,0.77,0.33,0.06,1.72,1.00,0.46
429.500,0.94,0.77,0.33,0.06,1.72,1.00,0.46
429.750,0.94,0.77,0.33,0.06,1.66,0.95,0.45
430.000,0.94,0.77,0.33,0.06,1.72,1.00,0.46
430.250,0.94,0.77,0.33,0.06,1.66,0.95,0.45
430.500,0.94,0.77,0.33,0.06,1.66,0.95,0.45
430.750,0.94,0.77,0.33,0.06,1.72,1.00,0.46
431.000,0.94,0.77,0.33,0.06,1.66,0.95,0.45
431.250,0.94,0.77,0.33,0.06,1.72,1.00,0.46
431.500,0.94,0.77,0.33,0.06,1.66,0.95,0.45
431.750,0.94,0.77,0.33,0.06,1.72,1.00,0.46
432.000,0.94,0.77,0.33,0.06,1.72,1.00,0.46
432.250,0.94,0.77,0.33,0.06,1.72,1.00,0.46
432.500,0.94,0.77,0.33,0.06,1.72,1.00,0.46
432.750,0.94,0.77,0.33,0.06,1.72,1.00,0.46
433.000,0.94,0.77,0.33,0.06,1.72,1.00,0.46
433.250,0.94,0.77,0.33,0.06,1.66,0.95,0.45
433.500,0.94,0.77,0.33,0.06,1.66,0.95,0.45
433.750,0.94,0.77,0.33,0.06,1.72,1.00,0.46
434.000,0.94,0.77,0.33,0.06,1.72,1.00,0.46
434.250,0.94,0.77,0.33,0.06,1.72,1.00,0.46
434.500,0.94,0.77,0.33,0.06,1.72,1.00,0.46
434.750,0.94,0.77,0.33,0.06,1.72,1.00,0.46
435.000,0.94,0.77,0.33,0.06,1.59,0.91,0.43
435.250,0.94,0.77,0.33,0.06,1.78,1.05,0.48
435.500,0.94,0.77,0.33,0.06,1.66,0.95,0.45
435.750,0.94,0.77,0.33,0.06,1.72,1.00,0.46
436.000,0.94,0.77,0.33,0.06,1.72,1.00,0.46
436.250,0.94,0.77,0.34,0.06,1.72,1.00,0.46
