Time (s),NO2 Sensor,Ethanol Sensor,VOC Sensor,CO Sensor,MiCS CO,MiCS Ethanol,MiCS VOC
421.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
421.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
422,0.95,0.85,0.21,0.04,1.97,1.19,0.54
422.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
422.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
422.75,0.95,0.85,0.21,0.04,1.97,1.19,0.54
423,0.95,0.85,0.21,0.04,1.97,1.19,0.54
423.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
423.5,0.95,0.85,0.21,0.04,1.97,1.19,0.54
423.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
424,0.94,0.85,0.21,0.04,1.97,1.19,0.54
424.25,0.95,0.85,0.21,0.04,1.97,1.19,0.54
424.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
424.75,0.95,0.85,0.21,0.04,1.97,1.19,0.54
425,0.94,0.85,0.21,0.04,1.97,1.19,0.54
425.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
425.5,0.95,0.85,0.21,0.04,1.97,1.19,0.54
425.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
426,0.94,0.85,0.21,0.04,1.97,1.19,0.54
426.25,0.95,0.85,0.21,0.04,1.97,1.19,0.54
426.5,0.94,0.85,0.21,0.04,1.97,1.19,0.54
426.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
427,0.95,0.85,0.21,0.04,1.97,1.19,0.54
427.25,0.94,0.85,0.21,0.04,1.97,1.19,0.54
427.5,0.95,0.85,0.21,0.04,1.97,1.19,0.54
427.75,0.95,0.85,0.21,0.04,1.97,1.19,0.54
428,0.95,0.85,0.21,0.04,1.97,1.19,0.54
428.25,0.95,0.85,0.21,0.04,1.97,1.19,0.54
428.5,0.95,0.85,0.21,0.04,1.97,1.19,0.54
428.75,0.95,0.85,0.21,0.04,1.97,1.19,0.54
429,0.95,0.85,0.21,0.04,1.97,1.19,0.54
429.25,0.95,0.85,0.21,0.04,1.97,1.19,0.54
429.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
429.75,0.94,0.85,0.21,0.04,1.97,1.19,0.54
430,0.95,0.85,0.22,0.04,1.97,1.19,0.54
430.25,0.95,0.85,0.22,0.04,1.97,1.19,0.54
430.5,0.95,0.85,0.22,0.04,1.97,1.19,0.54
430.75,0.95,0.85,0.22,0.04,1.97,1.19,0.54
431,0.95,0.85,0.22,0.04,2.14,1.33,0.59
431.25,0.95,0.85,0.22,0.04,1.97,1.19,0.54
431.5,0.95,0.85,0.22,0.04,1.97,1.19,0.54
431.75,0.95,0.85,0.22,0.04,1.97,1.19,0.54
432,0.95,0.85,0.22,0.04,1.97,1.19,0.54
432.25,0.95,0.85,0.22,0.04,1.97,1.19,0.54
432.5,0.95,0.85,0.22,0.04,1.97,1.19,0.54
432.75,0.95,0.85,0.22,0.04,1.97,1.19,0.54
433,0.95,0.85,0.22,0.04,1.97,1.19,0.54
433.25,0.95,0.85,0.22,0.04,1.97,1.19,0.54
433.5,0.95,0.85,0.22,0.04,1.97,1.19,0.54
433.75,0.95,0.85,0.22,0.04,1.97,1.19,0.54
434,0.95,0.85,0.22,0.04,1.97,1.19,0.54
434.25,0.95,0.85,0.22,0.04,1.97,1.19,0.54
434.5,0.95,0.85,0.22,0.04,1.97,1.19,0.54
434.75,0.95,0.85,0.22,0.04,1.97,1.19,0.54
435,0.95,0.85,0.22,0.04,1.97,1.19,0.54
435.25,0.95,0.85,0.22,0.04,1.97,1.19,0.54
435.5,0.95,0.85,0.22,0.04,1.97,1.19,0.54
435.75,0.95,0.85,0.22,0.04,1.97,1.19,0.54
436,0.95,0.85,0.22,0.04,1.97,1.19,0.54
436.25,0.95,0.85,0.22,0.04,1.97,1.19,0.54
436.5,0.95,0.85,0.22,0.04,1.97,1.19,0.54
436.75,0.95,0.85,0.22,0.04,1.97,1.19,0.54
437,0.95,0.85,0.22,0.04,1.97,1.19,0.54
437.25,0.95,0.85,0.22,0.04,1.97,1.19,0.54
437.5,0.95,0.85,0.22,0.04,1.97,1.19,0.54
437.75,0.95,0.85,0.22,0.04,1.97,1.19,0.54
438,0.95,0.85,0.22,0.04,2.05,1.26,0.57
438.25,0.95,0.85,0.22,0.04,1.97,1.19,0.54
438.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
438.75,0.95,0.85,0.22,0.04,1.97,1.19,0.54
439,0.95,0.85,0.22,0.04,1.97,1.19,0.54
439.25,0.95,0.85,0.22,0.04,1.97,1.19,0.54
439.5,0.95,0.85,0.22,0.04,1.97,1.19,0.54
439.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
440,0.95,0.85,0.22,0.04,2.23,1.4,0.62
440.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
440.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
440.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
441,0.95,0.85,0.22,0.04,2.05,1.26,0.57
441.25,0.95,0.85,0.22,0.04,1.97,1.19,0.54
441.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
441.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
442,0.95,0.85,0.22,0.04,2.05,1.26,0.57
442.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
442.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
442.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
443,0.95,0.85,0.22,0.04,2.05,1.26,0.57
443.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
443.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
443.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
444,0.95,0.85,0.22,0.04,2.05,1.26,0.57
444.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
444.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
444.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
445,0.95,0.85,0.22,0.04,2.05,1.26,0.57
445.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
445.5,0.95,0.85,0.22,0.04,1.97,1.19,0.54
445.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
446,0.95,0.85,0.22,0.04,2.05,1.26,0.57
446.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
446.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
446.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
447,0.95,0.85,0.22,0.04,2.05,1.26,0.57
447.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
447.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
447.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
448,0.95,0.85,0.22,0.04,2.05,1.26,0.57
448.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
448.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
448.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
449,0.95,0.85,0.22,0.04,2.05,1.26,0.57
449.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
449.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
449.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
450,0.95,0.85,0.22,0.04,2.05,1.26,0.57
450.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
450.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
450.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
451,0.95,0.85,0.22,0.04,2.05,1.26,0.57
451.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
451.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
451.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
452,0.95,0.85,0.22,0.04,2.05,1.26,0.57
452.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
452.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
452.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
453,0.95,0.85,0.22,0.04,2.05,1.26,0.57
453.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
453.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
453.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
454,0.95,0.85,0.22,0.04,1.97,1.19,0.54
454.25,0.95,0.85,0.22,0.04,2.05,1.26,0.57
454.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
454.75,0.95,0.85,0.22,0.04,2.23,1.4,0.62
455,0.95,0.85,0.22,0.04,2.05,1.26,0.57
455.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
455.5,0.95,0.85,0.22,0.04,2.05,1.26,0.57
455.75,0.95,0.85,0.22,0.04,2.05,1.26,0.57
456,0.95,0.85,0.22,0.04,2.05,1.26,0.57
456.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
456.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
456.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
457,0.95,0.85,0.23,0.04,2.05,1.26,0.57
457.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
457.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
457.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
458,0.95,0.85,0.23,0.04,2.05,1.26,0.57
458.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
458.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
458.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
459,0.95,0.85,0.23,0.04,2.05,1.26,0.57
459.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
459.5,0.95,0.85,0.23,0.04,1.88,1.13,0.52
459.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
460,0.95,0.85,0.23,0.04,2.05,1.26,0.57
460.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
460.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
460.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
461,0.95,0.85,0.23,0.04,2.05,1.26,0.57
461.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
461.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
461.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
462,0.95,0.85,0.23,0.04,2.05,1.26,0.57
462.25,0.95,0.85,0.23,0.04,1.97,1.19,0.54
462.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
462.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
463,0.95,0.85,0.23,0.04,2.05,1.26,0.57
463.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
463.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
463.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
464,0.95,0.85,0.23,0.04,2.05,1.26,0.57
464.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
464.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
464.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
465,0.95,0.85,0.23,0.04,2.05,1.26,0.57
465.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
465.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
465.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
466,0.95,0.85,0.23,0.04,2.05,1.26,0.57
466.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
466.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
466.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
467,0.95,0.85,0.23,0.04,2.23,1.4,0.62
467.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
467.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
467.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
468,0.95,0.85,0.23,0.04,2.05,1.26,0.57
468.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
468.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
468.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
469,0.95,0.85,0.23,0.04,2.05,1.26,0.57
469.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
469.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
469.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
470,0.95,0.85,0.23,0.04,2.05,1.26,0.57
470.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
470.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
470.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
471,0.95,0.85,0.23,0.04,2.14,1.33,0.59
471.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
471.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
471.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
472,0.95,0.85,0.23,0.04,2.05,1.26,0.57
472.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
472.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
472.75,0.95,0.85,0.23,0.04,2.23,1.4,0.62
473,0.95,0.85,0.23,0.04,2.05,1.26,0.57
473.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
473.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
473.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
474,0.95,0.85,0.23,0.04,2.14,1.33,0.59
474.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
474.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
474.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
475,0.95,0.85,0.23,0.04,2.05,1.26,0.57
475.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
475.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
475.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
476,0.95,0.85,0.23,0.04,2.05,1.26,0.57
476.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
476.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
476.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
477,0.95,0.85,0.23,0.04,2.14,1.33,0.59
477.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
477.5,0.95,0.85,0.23,0.04,2.4,1.55,0.68
477.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
478,0.95,0.85,0.23,0.04,2.14,1.33,0.59
478.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
478.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
478.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
479,0.95,0.85,0.23,0.04,2.14,1.33,0.59
479.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
479.5,0.95,0.85,0.23,0.04,1.97,1.19,0.54
479.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
480,0.95,0.85,0.23,0.04,2.14,1.33,0.59
480.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
480.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
480.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
481,0.95,0.85,0.23,0.04,2.05,1.26,0.57
481.25,0.95,0.85,0.23,0.04,1.97,1.19,0.54
481.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
481.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
482,0.95,0.85,0.23,0.04,2.14,1.33,0.59
482.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
482.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
482.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
483,0.95,0.85,0.23,0.04,2.14,1.33,0.59
483.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
483.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
483.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
484,0.95,0.85,0.23,0.04,2.14,1.33,0.59
484.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
484.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
484.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
485,0.95,0.85,0.23,0.04,2.14,1.33,0.59
485.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
485.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
485.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
486,0.95,0.85,0.23,0.04,2.14,1.33,0.59
486.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
486.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
486.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
487,0.95,0.85,0.23,0.04,2.14,1.33,0.59
487.25,0.95,0.85,0.23,0.04,1.88,1.13,0.52
487.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
487.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
488,0.95,0.85,0.23,0.04,2.14,1.33,0.59
488.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
488.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
488.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
489,0.95,0.85,0.23,0.04,2.14,1.33,0.59
489.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
489.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
489.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
490,0.95,0.85,0.23,0.04,2.14,1.33,0.59
490.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
490.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
490.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
491,0.95,0.85,0.23,0.04,2.14,1.33,0.59
491.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
491.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
491.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
492,0.95,0.85,0.23,0.04,2.14,1.33,0.59
492.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
492.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
492.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
493,0.95,0.85,0.23,0.04,2.14,1.33,0.59
493.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
493.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
493.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
494,0.95,0.85,0.23,0.04,2.14,1.33,0.59
494.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
494.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
494.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
495,0.95,0.85,0.23,0.04,2.14,1.33,0.59
495.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
495.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
495.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
496,0.95,0.85,0.23,0.04,2.14,1.33,0.59
496.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
496.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
496.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
497,0.95,0.85,0.23,0.04,2.14,1.33,0.59
497.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
497.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
497.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
498,0.95,0.85,0.23,0.04,2.14,1.33,0.59
498.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
498.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
498.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
499,0.95,0.85,0.23,0.04,2.14,1.33,0.59
499.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
499.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
499.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
500,0.95,0.85,0.23,0.04,2.14,1.33,0.59
500.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
500.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
500.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
501,0.95,0.85,0.23,0.04,2.14,1.33,0.59
501.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
501.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
501.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
502,0.95,0.85,0.23,0.04,2.14,1.33,0.59
502.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
502.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
502.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
503,0.95,0.85,0.23,0.04,2.23,1.4,0.62
503.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
503.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
503.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
504,0.95,0.85,0.23,0.04,2.14,1.33,0.59
504.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
504.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
504.75,0.95,0.85,0.23,0.04,2.14,1.33,0.59
505,0.95,0.85,0.23,0.04,2.05,1.26,0.57
505.25,0.95,0.85,0.23,0.04,2.14,1.33,0.59
505.5,0.95,0.85,0.23,0.04,2.14,1.33,0.59
505.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
506,0.95,0.85,0.23,0.04,2.05,1.26,0.57
506.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
506.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
506.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
507,0.95,0.85,0.23,0.04,2.05,1.26,0.57
507.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
507.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
507.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
508,0.95,0.85,0.23,0.04,2.05,1.26,0.57
508.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
508.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
508.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
509,0.95,0.85,0.23,0.04,2.05,1.26,0.57
509.25,0.94,0.85,0.23,0.04,2.05,1.26,0.57
509.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
509.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
510,0.95,0.85,0.23,0.04,2.23,1.4,0.62
510.25,0.94,0.85,0.23,0.04,2.05,1.26,0.57
510.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
510.75,0.95,0.85,0.23,0.04,2.05,1.26,0.57
511,0.94,0.85,0.23,0.04,2.05,1.26,0.57
511.25,0.95,0.85,0.23,0.04,2.05,1.26,0.57
511.5,0.95,0.85,0.23,0.04,1.97,1.19,0.54
511.75,0.94,0.85,0.23,0.04,2.05,1.26,0.57
512,0.95,0.85,0.23,0.04,2.14,1.33,0.59
512.25,0.94,0.85,0.23,0.04,2.05,1.26,0.57
512.5,0.95,0.85,0.23,0.04,2.05,1.26,0.57
512.75,0.94,0.85,0.23,0.04,2.05,1.26,0.57
513,0.94,0.85,0.23,0.04,1.97,1.19,0.54
513.25,0.94,0.85,0.23,0.04,2.05,1.26,0.57
513.5,0.94,0.85,0.23,0.04,2.05,1.26,0.57
513.75,0.94,0.85,0.23,0.04,1.97,1.19,0.54
514,0.94,0.85,0.23,0.04,2.05,1.26,0.57
514.25,0.94,0.85,0.23,0.04,1.97,1.19,0.54
514.5,0.94,0.85,0.23,0.04,1.97,1.19,0.54
514.75,0.94,0.85,0.23,0.04,2.05,1.26,0.57
515,0.94,0.85,0.23,0.04,2.05,1.26,0.57
515.25,0.94,0.85,0.23,0.04,1.97,1.19,0.54
515.5,0.94,0.85,0.23,0.04,1.97,1.19,0.54
515.75,0.94,0.85,0.23,0.04,1.97,1.19,0.54
516,0.94,0.85,0.23,0.04,2.05,1.26,0.57
516.25,0.94,0.85,0.23,0.04,1.97,1.19,0.54
516.5,0.94,0.85,0.23,0.04,2.14,1.33,0.59
516.75,0.94,0.85,0.23,0.04,1.97,1.19,0.54
517,0.94,0.85,0.23,0.04,1.97,1.19,0.54
517.25,0.94,0.85,0.23,0.04,1.97,1.19,0.54
517.5,0.94,0.85,0.23,0.04,1.97,1.19,0.54
517.75,0.94,0.85,0.23,0.04,1.97,1.19,0.54
518,0.94,0.85,0.23,0.04,1.97,1.19,0.54
518.25,0.94,0.85,0.23,0.04,1.97,1.19,0.54
518.5,0.94,0.85,0.23,0.04,1.97,1.19,0.54
518.75,0.94,0.85,0.23,0.04,1.97,1.19,0.54
519,0.94,0.85,0.22,0.04,1.97,1.19,0.54
519.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
519.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
519.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
520,0.94,0.85,0.22,0.04,1.97,1.19,0.54
520.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
520.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
520.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
521,0.94,0.85,0.22,0.04,1.97,1.19,0.54
521.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
521.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
521.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
522,0.94,0.85,0.22,0.04,1.97,1.19,0.54
522.25,0.94,0.85,0.22,0.04,1.88,1.13,0.52
522.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
522.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
523,0.94,0.85,0.22,0.04,1.97,1.19,0.54
523.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
523.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
523.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
524,0.94,0.85,0.22,0.04,1.97,1.19,0.54
524.25,0.94,0.85,0.22,0.04,2.05,1.26,0.57
524.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
524.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
525,0.94,0.85,0.22,0.04,1.97,1.19,0.54
525.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
525.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
525.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
526,0.94,0.85,0.22,0.04,1.97,1.19,0.54
526.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
526.5,0.94,0.85,0.22,0.04,1.8,1.06,0.49
526.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
527,0.94,0.85,0.22,0.04,1.97,1.19,0.54
527.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
527.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
527.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
528,0.94,0.85,0.22,0.04,1.97,1.19,0.54
528.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
528.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
528.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
529,0.94,0.85,0.22,0.04,1.97,1.19,0.54
529.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
529.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
529.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
530,0.94,0.85,0.22,0.04,1.97,1.19,0.54
530.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
530.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
530.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
531,0.94,0.85,0.22,0.04,1.97,1.19,0.54
531.25,0.94,0.85,0.22,0.04,1.97,1.19,0.54
531.5,0.94,0.85,0.22,0.04,1.97,1.19,0.54
531.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
